DEBIT	CREDIT	TRANSFERID	CREATEDDATE
0	0.3	1478923247	30-DEC-25
0.1	0	1478923267	30-DEC-25
0.02	1.05	1478923278	30-DEC-25
1	0	1478923310	30-DEC-25
0.02	0.55	1478923435	30-DEC-25
0	1.7	1478923482	30-DEC-25
0.5	0	1478923483	30-DEC-25
0.02	0.55	1478923520	30-DEC-25
0.02	0.55	1478923580	30-DEC-25
0	0.2	1478923745	30-DEC-25
1.7	0	1478923752	30-DEC-25
0.02	0.55	1478923787	30-DEC-25
0	0.25	1478923796	30-DEC-25
0	0.25	1478923807	30-DEC-25
0	0.5	1478923947	30-DEC-25
0	0.5	1478923983	30-DEC-25
0.02	0.55	1478924038	30-DEC-25
0.02	0.975	1478924053	30-DEC-25
1	0	1478924064	30-DEC-25
14	0	1478924075	30-DEC-25
0.02	0.55	1478924147	30-DEC-25
0.02	0.25	1478924206	30-DEC-25
0	1	1478924259	30-DEC-25
4.2	0	1478924434	30-DEC-25
0	0.5	1478924435	30-DEC-25
0	0.5	1478924547	30-DEC-25
0	0.25	1478924756	30-DEC-25
0.02	0.525	1478924811	30-DEC-25
0	0.5	1478924860	30-DEC-25
0	0.5	1478924861	30-DEC-25
0	0.5	1478924922	30-DEC-25
0.02	0.65	1478924933	30-DEC-25
0	0.12	1478924970	30-DEC-25
0	0.5	1478924975	30-DEC-25
0	0.5	1478925067	30-DEC-25
1	0	1478925125	30-DEC-25
0.6	0	1478925160	30-DEC-25
0.02	0.55	1478925172	30-DEC-25
0	0.5	1478925379	30-DEC-25
0	0.75	1478925401	30-DEC-25
0	0.23	1478925689	30-DEC-25
0.02	0.55	1478925815	30-DEC-25
0	0.12	1478925899	30-DEC-25
0.02	0.55	1478925945	30-DEC-25
0.02	0.55	1478925951	30-DEC-25
0	10	1478926128	30-DEC-25
0	0.5	1478926141	30-DEC-25
0	0.5	1478926202	30-DEC-25
0.02	0.55	1478926266	30-DEC-25
0	1	1478926383	30-DEC-25
0.02	1.025	1478926476	30-DEC-25
0	0.5	1478926511	30-DEC-25
0	0.5	1478926558	30-DEC-25
0	0.5	1478926572	30-DEC-25
0	0.13	1478926585	30-DEC-25
0.3	0	1478926675	30-DEC-25
0	0.5	1478926735	30-DEC-25
0	0.5	1478926739	30-DEC-25
0.02	0.55	1478926788	30-DEC-25
0	0.12	1478926804	30-DEC-25
0.02	0.55	1478926823	30-DEC-25
0.02	0.55	1478926860	30-DEC-25
0.02	0.55	1478926889	30-DEC-25
0	0.5	1478926929	30-DEC-25
0.05	0	1478926942	30-DEC-25
0	0.5	1478927043	30-DEC-25
0	0.5	1478927118	30-DEC-25
0	0.25	1478927122	30-DEC-25
0	0.5	1478927149	30-DEC-25
0	0.12	1478927156	30-DEC-25
0	0.5	1478927212	30-DEC-25
0	0.5	1478927295	30-DEC-25
0	1	1478927477	30-DEC-25
0	0.8	1478927589	30-DEC-25
0.02	0.55	1478927707	30-DEC-25
0	0.5	1478927835	30-DEC-25
0.1	0	1478928011	30-DEC-25
0.1	0	1478928025	30-DEC-25
0.02	0.55	1478928044	30-DEC-25
0	0.5	1478928119	30-DEC-25
0.12	0	1478928135	30-DEC-25
0.5	0	1478928185	30-DEC-25
0	2	1478928273	30-DEC-25
0	0.5	1478928279	30-DEC-25
0.02	0.55	1478928339	30-DEC-25
0.02	0.55	1478928429	30-DEC-25
0	0.5	1478928478	30-DEC-25
0.02	0.55	1478928499	30-DEC-25
0	0.5	1478928538	30-DEC-25
0	0.5	1478928576	30-DEC-25
0	0.5	1478928581	30-DEC-25
0	0.5	1478928649	30-DEC-25
0	0.5	1478928669	30-DEC-25
0	0.5	1478928678	30-DEC-25
0	0.5	1478928694	30-DEC-25
0	0.37	1478928748	30-DEC-25
0.9	0	1478928813	30-DEC-25
0.02	0.55	1478928896	30-DEC-25
0	12	1478928917	30-DEC-25
0	0.12	1478928949	30-DEC-25
0.02	0.55	1478928991	30-DEC-25
0	0.12	1478929024	30-DEC-25
0	0.1	1478929108	30-DEC-25
0.02	0.65	1478929206	30-DEC-25
0.02	0.55	1478929237	30-DEC-25
0	0.5	1478929345	30-DEC-25
0.8	0	1478929626	30-DEC-25
0.02	0.55	1478929657	30-DEC-25
0	0.5	1478929701	30-DEC-25
0.02	0.55	1478929726	30-DEC-25
0.45	0	1478929730	30-DEC-25
0	0.5	1478929772	30-DEC-25
0.02	0.55	1478929803	30-DEC-25
0.02	0.25	1478929849	30-DEC-25
0	0.5	1478929889	30-DEC-25
0.3	0	1478929910	30-DEC-25
0.02	0.55	1478929927	30-DEC-25
0	0.5	1478930004	30-DEC-25
0.02	0.55	1478930060	30-DEC-25
0	0.5	1478930084	30-DEC-25
0.3	0	1478930100	30-DEC-25
0	0.5	1478930128	30-DEC-25
0	0.5	1478930142	30-DEC-25
0.02	0.55	1478930223	30-DEC-25
0	0.5	1478930356	30-DEC-25
0.02	0.55	1478930398	30-DEC-25
0	0.5	1478930411	30-DEC-25
0	0.5	1478930529	30-DEC-25
0.02	0.55	1478930539	30-DEC-25
0.3	0	1478930601	30-DEC-25
0	0.25	1478930630	30-DEC-25
0	0.5	1478930636	30-DEC-25
0	0.5	1478930663	30-DEC-25
0.1	0	1478931001	30-DEC-25
0.02	1.2	1478931004	30-DEC-25
0	0.5	1478931082	30-DEC-25
0	0.25	1478931115	30-DEC-25
0.02	0.55	1478931117	30-DEC-25
0	0.5	1478931179	30-DEC-25
0.02	0.55	1478931219	30-DEC-25
1.5	0	1478931258	30-DEC-25
0	0.5	1478931282	30-DEC-25
0	0.5	1478931593	30-DEC-25
0.02	0.55	1478931619	30-DEC-25
0.15	0	1478931679	30-DEC-25
0	0.5	1478931686	30-DEC-25
0	0.5	1478931735	30-DEC-25
0	0.5	1478931739	30-DEC-25
0	0.1	1478931773	30-DEC-25
0.02	0.55	1478931821	30-DEC-25
0.02	0.55	1478931882	30-DEC-25
0.2	0	1478932022	30-DEC-25
0.02	0.55	1478932027	30-DEC-25
0.02	0.55	1478932051	30-DEC-25
0	0.5	1478932134	30-DEC-25
0.02	0.55	1478932146	30-DEC-25
0.15	0	1478932232	30-DEC-25
0.02	0.55	1478932248	30-DEC-25
0	0.5	1478932371	30-DEC-25
0.02	0.55	1478932391	30-DEC-25
0	0.5	1478932396	30-DEC-25
0.02	0.55	1478932425	30-DEC-25
0.02	0.55	1478932722	30-DEC-25
0	1	1478932797	30-DEC-25
0.02	0.55	1478932852	30-DEC-25
0	0.5	1478932961	30-DEC-25
0	1	1478932964	30-DEC-25
0	0.5	1478933060	30-DEC-25
0	0.5	1478933185	30-DEC-25
0.02	0.25	1478933230	30-DEC-25
0	0.5	1478933285	30-DEC-25
0	0.5	1478933337	30-DEC-25
0	0.5	1478933339	30-DEC-25
0	0.5	1478933343	30-DEC-25
0	0.5	1478933415	30-DEC-25
0	0.25	1478933424	30-DEC-25
0.02	0.55	1478933487	30-DEC-25
0	0.5	1478933535	30-DEC-25
0.02	0.55	1478933607	30-DEC-25
0	0.5	1478933617	30-DEC-25
0	0.5	1478933620	30-DEC-25
0.02	0.55	1478933647	30-DEC-25
0	0.5	1478933650	30-DEC-25
0	0.5	1478933685	30-DEC-25
0	0.5	1478933690	30-DEC-25
0	0.5	1478933814	30-DEC-25
0	0.5	1478933881	30-DEC-25
0	0.5	1478933885	30-DEC-25
0.02	0.55	1478933951	30-DEC-25
0.02	11.125	1478933992	30-DEC-25
0.02	0.95	1478934123	30-DEC-25
0.02	0.55	1478934180	30-DEC-25
0	0.5	1478934195	30-DEC-25
0.2	0	1478934247	30-DEC-25
0	0.12	1478934279	30-DEC-25
0.02	0.55	1478934312	30-DEC-25
0.1	0	1478934374	30-DEC-25
0	0.5	1478934455	30-DEC-25
0	0.5	1478934503	30-DEC-25
0.02	0.55	1478934535	30-DEC-25
0	0.25	1478934597	30-DEC-25
0.85	0	1478934759	30-DEC-25
1	0	1478934878	30-DEC-25
0.02	0.55	1478934943	30-DEC-25
0	0.5	1478935045	30-DEC-25
0	0.5	1478935072	30-DEC-25
0	1	1478935080	30-DEC-25
3.5	0	1478935091	30-DEC-25
0	0.5	1478935120	30-DEC-25
0	0.5	1478935158	30-DEC-25
0	0.5	1478935199	30-DEC-25
0	0.5	1478935201	30-DEC-25
0	0.49	1478935311	30-DEC-25
0	0.5	1478935313	30-DEC-25
0	0.5	1478935402	30-DEC-25
0.02	0.55	1478935424	30-DEC-25
0	0.5	1478935450	30-DEC-25
0	0.5	1478935497	30-DEC-25
0	0.5	1478935506	30-DEC-25
0	0.12	1478935627	30-DEC-25
0	0.5	1478935678	30-DEC-25
0.1	0	1478935753	30-DEC-25
0.02	0.55	1478935901	30-DEC-25
0	0.5	1478935925	30-DEC-25
0	0.12	1478935947	30-DEC-25
0	0.5	1478935963	30-DEC-25
0.36	0	1478935981	30-DEC-25
0	0.5	1478935991	30-DEC-25
0.02	2.1	1478936062	30-DEC-25
0	0.5	1478936079	30-DEC-25
0.02	0.55	1478936080	30-DEC-25
0	0.5	1478936085	30-DEC-25
0.02	0.25	1478936105	30-DEC-25
5	0	1478936147	30-DEC-25
0	0.24	1478936199	30-DEC-25
0.02	0.3	1478936204	30-DEC-25
0	0.5	1478936248	30-DEC-25
0.02	0.55	1478936284	30-DEC-25
1	0	1478936335	30-DEC-25
0	0.6	1478936380	30-DEC-25
0	0.5	1478936464	30-DEC-25
0	0.25	1478936517	30-DEC-25
0.02	0.55	1478936587	30-DEC-25
0	0.1	1478936590	30-DEC-25
0	0.5	1478936621	30-DEC-25
0.02	0.55	1478936628	30-DEC-25
0	1.2	1478936690	30-DEC-25
0.02	0.55	1478936790	30-DEC-25
0	0.25	1478936807	30-DEC-25
0	0.5	1478936974	30-DEC-25
0	0.5	1478936986	30-DEC-25
0.02	0.55	1478937139	30-DEC-25
0	0.5	1478937148	30-DEC-25
0.02	0.55	1478937152	30-DEC-25
0	0.5	1478937183	30-DEC-25
0	0.5	1478937306	30-DEC-25
0	0.5	1478937478	30-DEC-25
0	0.5	1478937579	30-DEC-25
0	0.25	1478937645	30-DEC-25
0	0.25	1478937686	30-DEC-25
0	0.1	1478937707	30-DEC-25
0	0.5	1478937948	30-DEC-25
0	0.5	1478937961	30-DEC-25
0.02	0.55	1478937979	30-DEC-25
0.02	0.55	1478938008	30-DEC-25
0.02	0.55	1478938024	30-DEC-25
0	0.5	1478938038	30-DEC-25
0.02	0.55	1478938068	30-DEC-25
0	0.5	1478938120	30-DEC-25
1	0	1478938174	30-DEC-25
0.1	0	1478938322	30-DEC-25
0.02	0.55	1478938373	30-DEC-25
0	0.5	1478938407	30-DEC-25
0	0.5	1478938552	30-DEC-25
0	0.5	1478938553	30-DEC-25
0.02	0.55	1478938583	30-DEC-25
0	0.5	1478938599	30-DEC-25
0.02	0.55	1478938657	30-DEC-25
0	0.5	1478938747	30-DEC-25
0.02	0.55	1478938763	30-DEC-25
0.3	0	1478938832	30-DEC-25
0	0.5	1478938836	30-DEC-25
0	0.2	1478938865	30-DEC-25
0	0.5	1478938888	30-DEC-25
0	0.1	1478938943	30-DEC-25
0	0.12	1478938956	30-DEC-25
0	0.3	1478939181	30-DEC-25
0	0.5	1478939230	30-DEC-25
0	0.5	1478939276	30-DEC-25
0	0.12	1478939319	30-DEC-25
0	1	1478939334	30-DEC-25
0	0.25	1478939389	30-DEC-25
0	0.5	1478939436	30-DEC-25
0	0.12	1478939451	30-DEC-25
0	0.5	1478939480	30-DEC-25
0	0.25	1478939612	30-DEC-25
0	0.5	1478939618	30-DEC-25
2	0	1478939681	30-DEC-25
0	0.5	1478939741	30-DEC-25
0	0.5	1478939784	30-DEC-25
0	0.5	1478939789	30-DEC-25
0	0.25	1478939792	30-DEC-25
0.45	0	1478939799	30-DEC-25
0.5	0	1478939811	30-DEC-25
0	0.5	1478939835	30-DEC-25
0.2	0	1478939840	30-DEC-25
0	0.5	1478939858	30-DEC-25
0	0.5	1478939935	30-DEC-25
0.02	0.3	1478940012	30-DEC-25
0	0.25	1478940039	30-DEC-25
0	0.5	1478940046	30-DEC-25
0	0.25	1478940149	30-DEC-25
0	0.25	1478940257	30-DEC-25
0.2	0	1478940263	30-DEC-25
0.02	0.55	1478940273	30-DEC-25
0	0.5	1478940286	30-DEC-25
0.02	0.55	1478940311	30-DEC-25
0	0.25	1478940407	30-DEC-25
0.12	0	1478940438	30-DEC-25
0.02	0.55	1478940546	30-DEC-25
0.1	0	1478940642	30-DEC-25
0	0.5	1478940670	30-DEC-25
0	0.5	1478940675	30-DEC-25
0.02	0.55	1478940710	30-DEC-25
0	0.5	1478940886	30-DEC-25
0	0.5	1478940904	30-DEC-25
0	0.12	1478940908	30-DEC-25
0	0.12	1478940912	30-DEC-25
0.2	0	1478940917	30-DEC-25
0	0.28	1478940988	30-DEC-25
0	0.5	1478940994	30-DEC-25
1.3	0	1478940999	30-DEC-25
0.5	0	1478941134	30-DEC-25
0.9	0	1478941139	30-DEC-25
0	0.5	1478941161	30-DEC-25
0	0.5	1478941223	30-DEC-25
0	0.13	1478941225	30-DEC-25
0.14	0	1478941343	30-DEC-25
0	0.1	1478941357	30-DEC-25
0	0.25	1478941383	30-DEC-25
0	0.5	1478941415	30-DEC-25
0.1	0	1478941420	30-DEC-25
0	0.5	1478941422	30-DEC-25
0.02	0.55	1478941478	30-DEC-25
0.02	0.55	1478941481	30-DEC-25
0	0.5	1478941484	30-DEC-25
0	0.5	1478941511	30-DEC-25
0	0.5	1478941629	30-DEC-25
0	0.25	1478941701	30-DEC-25
0	0.1	1478941711	30-DEC-25
0	0.5	1478941741	30-DEC-25
0	0.5	1478941746	30-DEC-25
0	0.5	1478941912	30-DEC-25
0.02	0.55	1478941913	30-DEC-25
0.02	0.55	1478941989	30-DEC-25
0	0.5	1478942013	30-DEC-25
0.02	0.55	1478942055	30-DEC-25
0	2	1478942126	30-DEC-25
0.02	0.55	1478942136	30-DEC-25
0.02	0.55	1478942351	30-DEC-25
0	5	1478942370	30-DEC-25
0	0.5	1478942393	30-DEC-25
0	0.5	1478942399	30-DEC-25
0.5	0	1478942514	30-DEC-25
0	0.5	1478942636	30-DEC-25
0	0.5	1478942684	30-DEC-25
0	0.5	1478942694	30-DEC-25
0.02	0.55	1478942741	30-DEC-25
0.02	0.55	1478942849	30-DEC-25
0	0.5	1478942860	30-DEC-25
0	0.5	1478942863	30-DEC-25
0.02	0.55	1478943005	30-DEC-25
0	0.5	1478943039	30-DEC-25
0	0.5	1478943162	30-DEC-25
0.3	0	1478943165	30-DEC-25
0	0.5	1478943337	30-DEC-25
0.02	0.3	1478943353	30-DEC-25
0	0.12	1478943426	30-DEC-25
0.02	0.55	1478943444	30-DEC-25
0	0.5	1478943536	30-DEC-25
0.02	0.55	1478943619	30-DEC-25
0.02	0.3	1478943801	30-DEC-25
0	0.5	1478943803	30-DEC-25
0	0.5	1478943804	30-DEC-25
0	0.25	1478943839	30-DEC-25
0	0.5	1478943941	30-DEC-25
0	0.5	1478943972	30-DEC-25
0.02	0.55	1478944015	30-DEC-25
0	0.5	1478944027	30-DEC-25
0	0.25	1478944031	30-DEC-25
0	0.5	1478944093	30-DEC-25
0	0.5	1478944129	30-DEC-25
0	0.3	1478944153	30-DEC-25
0.02	0.55	1478944240	30-DEC-25
0	0.2	1478944355	30-DEC-25
0	1	1478944415	30-DEC-25
0	0.5	1478944433	30-DEC-25
0	0.5	1478944445	30-DEC-25
0	0.5	1478944552	30-DEC-25
0.02	0.55	1478944588	30-DEC-25
0	0.5	1478944631	30-DEC-25
0	0.5	1478944713	30-DEC-25
0	0.5	1478944763	30-DEC-25
0.02	0.55	1478944829	30-DEC-25
0	0.5	1478944846	30-DEC-25
0	2	1478944962	30-DEC-25
0	0.5	1478945018	30-DEC-25
0	0.5	1478945119	30-DEC-25
0	0.12	1478945213	30-DEC-25
0	5	1478945238	30-DEC-25
0.02	0.55	1478945297	30-DEC-25
0	0.5	1478945333	30-DEC-25
1	0	1478945520	30-DEC-25
0.02	0.55	1478945628	30-DEC-25
0	0.6	1478945698	30-DEC-25
0.3	0	1478945737	30-DEC-25
0	0.5	1478945763	30-DEC-25
0	0.5	1478945809	30-DEC-25
0	0.6	1478945819	30-DEC-25
0	0.5	1478945841	30-DEC-25
0	0.5	1478945990	30-DEC-25
0	0.5	1478946044	30-DEC-25
0	0.5	1478946062	30-DEC-25
0	0.5	1478946256	30-DEC-25
0	0.5	1478946257	30-DEC-25
0	0.5	1478946304	30-DEC-25
0	3	1478946317	30-DEC-25
0.02	0.55	1478946335	30-DEC-25
0.02	0.55	1478946340	30-DEC-25
0	0.5	1478946348	30-DEC-25
0	0.25	1478946364	30-DEC-25
0	0.12	1478946366	30-DEC-25
0	0.5	1478946432	30-DEC-25
0	0.5	1478946469	30-DEC-25
0	0.5	1478946477	30-DEC-25
0	0.5	1478946522	30-DEC-25
0	0.8	1478946613	30-DEC-25
0.3	0	1478946681	30-DEC-25
0	0.5	1478946695	30-DEC-25
0.02	0.55	1478946722	30-DEC-25
0.01	0	1478946808	30-DEC-25
0.02	0.55	1478946856	30-DEC-25
3	0	1478946877	30-DEC-25
0.02	0.3	1478947006	30-DEC-25
0.02	0.55	1478947068	30-DEC-25
0.02	0.55	1478947074	30-DEC-25
0	0.5	1478947206	30-DEC-25
0	0.5	1478947208	30-DEC-25
0.02	0.55	1478947465	30-DEC-25
0	0.5	1478947469	30-DEC-25
0	4	1478947481	30-DEC-25
0	0.5	1478947485	30-DEC-25
1	0	1478947515	30-DEC-25
0	0.2	1478947578	30-DEC-25
0	0.5	1478947639	30-DEC-25
0	0.5	1478947649	30-DEC-25
0	0.13	1478947698	30-DEC-25
0	0.5	1478947715	30-DEC-25
0	2.1	1478947747	30-DEC-25
0.3	0	1478947793	30-DEC-25
0.02	0.525	1478947931	30-DEC-25
0.02	0.55	1478947964	30-DEC-25
0.02	0.55	1478948060	30-DEC-25
0	0.5	1478948149	30-DEC-25
0	0.5	1478948158	30-DEC-25
0.02	0.55	1478948183	30-DEC-25
0.3	0	1478948255	30-DEC-25
0	0.5	1478948258	30-DEC-25
0.02	0.16	1478948261	30-DEC-25
0	0.5	1478948344	30-DEC-25
0	0.5	1478948356	30-DEC-25
0	0.5	1478948516	30-DEC-25
0.5	0	1478948652	30-DEC-25
0.02	0.4	1478948658	30-DEC-25
0	0.5	1478948695	30-DEC-25
0	10	1478948779	30-DEC-25
0.1	0	1478948785	30-DEC-25
1.4	0	1478948835	30-DEC-25
0.2	0	1478948884	30-DEC-25
0	0.5	1478948903	30-DEC-25
0	0.25	1478948933	30-DEC-25
0.02	0.55	1478949005	30-DEC-25
0	0.5	1478949061	30-DEC-25
0.5	0	1478949096	30-DEC-25
0	0.5	1478949105	30-DEC-25
0	0.5	1478949172	30-DEC-25
0.02	0.55	1478949242	30-DEC-25
0	0.5	1478949246	30-DEC-25
0	0.5	1478949249	30-DEC-25
0	1	1478949258	30-DEC-25
0	0.2	1478949452	30-DEC-25
0.6	0	1478949470	30-DEC-25
0	0.5	1478949476	30-DEC-25
0.02	0.55	1478949482	30-DEC-25
0	0.12	1478949515	30-DEC-25
0	0.5	1478949586	30-DEC-25
0	0.5	1478949593	30-DEC-25
0.1	0	1478949650	30-DEC-25
0.02	0.55	1478949659	30-DEC-25
0	0.5	1478949756	30-DEC-25
0	0.25	1478949863	30-DEC-25
0	0.5	1478949872	30-DEC-25
0	0.5	1478949939	30-DEC-25
0	0.5	1478950036	30-DEC-25
0.25	0	1478950043	30-DEC-25
0	0.5	1478950054	30-DEC-25
0	0.25	1478950056	30-DEC-25
0	0.5	1478950073	30-DEC-25
0.02	0.275	1478950182	30-DEC-25
0.02	0.55	1478950269	30-DEC-25
0	0.5	1478950294	30-DEC-25
0	0.5	1478950360	30-DEC-25
0	0.5	1478950380	30-DEC-25
0	0.5	1478950393	30-DEC-25
0.8	0	1478950532	30-DEC-25
0	0.5	1478950543	30-DEC-25
0	0.5	1478950642	30-DEC-25
0	0.12	1478950670	30-DEC-25
0	0.5	1478950685	30-DEC-25
0	0.5	1478950729	30-DEC-25
0	0.12	1478950731	30-DEC-25
0	0.5	1478950791	30-DEC-25
0.3	0	1478950805	30-DEC-25
0	0.5	1478950886	30-DEC-25
0	0.5	1478951032	30-DEC-25
0	0.5	1478951074	30-DEC-25
1	0	1478951148	30-DEC-25
0	0.5	1478951160	30-DEC-25
0	0.25	1478951180	30-DEC-25
0	0.5	1478951194	30-DEC-25
0	0.5	1478951254	30-DEC-25
0	0.25	1478951261	30-DEC-25
0	0.5	1478951310	30-DEC-25
0	0.5	1478951313	30-DEC-25
0.02	0.55	1478951355	30-DEC-25
0	0.25	1478951484	30-DEC-25
0	0.5	1478951543	30-DEC-25
0	0.5	1478951855	30-DEC-25
0.02	0.55	1478951937	30-DEC-25
0.02	0.55	1478951959	30-DEC-25
0	0.25	1478951979	30-DEC-25
0	0.5	1478952004	30-DEC-25
0	0.12	1478952018	30-DEC-25
0	0.5	1478952305	30-DEC-25
0.3	0	1478952365	30-DEC-25
0	0.5	1478952389	30-DEC-25
0	0.5	1478952394	30-DEC-25
0	0.5	1478952395	30-DEC-25
0	0.5	1478952474	30-DEC-25
0	0.5	1478952526	30-DEC-25
0	0.25	1478952527	30-DEC-25
0	0.25	1478952542	30-DEC-25
0	0.5	1478952589	30-DEC-25
0	0.5	1478952619	30-DEC-25
0	0.25	1478952625	30-DEC-25
0	1.6	1478952722	30-DEC-25
0.02	1.05	1478952723	30-DEC-25
0	0.5	1478952802	30-DEC-25
0	0.12	1478952831	30-DEC-25
0	0.5	1478952928	30-DEC-25
0.02	0.55	1478952954	30-DEC-25
0	0.5	1478952985	30-DEC-25
0	0.25	1478953080	30-DEC-25
0.3	0	1478953088	30-DEC-25
0	0.5	1478953140	30-DEC-25
0	0.5	1478953154	30-DEC-25
0	0.5	1478953258	30-DEC-25
0.02	0.55	1478953378	30-DEC-25
0	0.5	1478953514	30-DEC-25
0	0.5	1478953532	30-DEC-25
0.3	0	1478953582	30-DEC-25
0	0.25	1478953649	30-DEC-25
0.02	0.55	1478953696	30-DEC-25
3	0	1478953743	30-DEC-25
0.02	0.55	1478953905	30-DEC-25
6.5	0	1478953999	30-DEC-25
0.1	0	1478954060	30-DEC-25
0	0.5	1478954133	30-DEC-25
0	0.12	1478954146	30-DEC-25
0.5	0	1478954147	30-DEC-25
5	0	1478954185	30-DEC-25
0	0.5	1478954255	30-DEC-25
0	0.4	1478954268	30-DEC-25
0	0.25	1478954308	30-DEC-25
0.16	0	1478954352	30-DEC-25
0	0.25	1478954503	30-DEC-25
0	0.5	1478954513	30-DEC-25
0.02	0.3	1478954553	30-DEC-25
0	0.5	1478954555	30-DEC-25
0	0.5	1478954578	30-DEC-25
0	0.12	1478954580	30-DEC-25
0.02	0.55	1478954600	30-DEC-25
0	0.12	1478954652	30-DEC-25
0	0.5	1478954660	30-DEC-25
0	0.25	1478954682	30-DEC-25
0	0.5	1478954697	30-DEC-25
0	0.25	1478954754	30-DEC-25
0.02	0.55	1478954763	30-DEC-25
0	0.5	1478954783	30-DEC-25
2	0	1478954978	30-DEC-25
0	0.5	1478955041	30-DEC-25
0	0.12	1478955137	30-DEC-25
0	1	1478955201	30-DEC-25
0.7	0	1478955312	30-DEC-25
0.03	0	1478955338	30-DEC-25
0	0.12	1478955361	30-DEC-25
0	0.12	1478955391	30-DEC-25
0	0.5	1478955443	30-DEC-25
0	0.5	1478955514	30-DEC-25
0	0.5	1478955590	30-DEC-25
0.3	0	1478955594	30-DEC-25
0	0.12	1478955622	30-DEC-25
0.3	0	1478955712	30-DEC-25
0.02	0.55	1478955766	30-DEC-25
0	0.5	1478955788	30-DEC-25
0	21	1478955816	30-DEC-25
0	0.25	1478955835	30-DEC-25
0	0.12	1478955838	30-DEC-25
0	0.5	1478955926	30-DEC-25
0.25	0	1478955928	30-DEC-25
0	0.5	1478956056	30-DEC-25
0.02	0.55	1478956060	30-DEC-25
0.3	0	1478956166	30-DEC-25
0	0.6	1478956238	30-DEC-25
6	0	1478956244	30-DEC-25
0.02	1.05	1478956258	30-DEC-25
0.02	0.55	1478956304	30-DEC-25
0	0.5	1478956355	30-DEC-25
0	0.5	1478956387	30-DEC-25
0	0.12	1478956422	30-DEC-25
0.7	0	1478956556	30-DEC-25
5	0	1478956582	30-DEC-25
0	0.5	1478956784	30-DEC-25
0	0.5	1478956801	30-DEC-25
0	0.5	1478956886	30-DEC-25
0	0.2	1478956944	30-DEC-25
0	0.25	1478957264	30-DEC-25
0.02	0.55	1478957334	30-DEC-25
1	0	1478957360	30-DEC-25
0	0.25	1478957400	30-DEC-25
0	0.5	1478957539	30-DEC-25
0.02	0.25	1478957651	30-DEC-25
0	0.5	1478957654	30-DEC-25
0.02	0.55	1478957665	30-DEC-25
0	0.5	1478957674	30-DEC-25
0	0.5	1478957817	30-DEC-25
0	1	1478957850	30-DEC-25
0.02	0.55	1478957878	30-DEC-25
0.02	1.05	1478957931	30-DEC-25
0	0.2	1478957962	30-DEC-25
15	0	1478958033	30-DEC-25
0	1	1478958064	30-DEC-25
0	0.5	1478958095	30-DEC-25
0.02	0.55	1478958106	30-DEC-25
0	0.5	1478958211	30-DEC-25
0.99	0	1478958255	30-DEC-25
0	0.5	1478958328	30-DEC-25
0	0.5	1478958376	30-DEC-25
0	0.5	1478958451	30-DEC-25
0	0.12	1478958547	30-DEC-25
2.5	0	1478958640	30-DEC-25
10	0	1478958653	30-DEC-25
0	0.5	1478958690	30-DEC-25
0	0.5	1478958718	30-DEC-25
0.02	0.17	1478958793	30-DEC-25
0.02	0.55	1478958806	30-DEC-25
0.02	0.55	1478958809	30-DEC-25
0	0.5	1478958901	30-DEC-25
0	0.5	1478958950	30-DEC-25
0	0.25	1478958970	30-DEC-25
0	0.5	1478958995	30-DEC-25
0	0.5	1478959007	30-DEC-25
0.02	0.55	1478959147	30-DEC-25
0	0.5	1478959174	30-DEC-25
0	0.12	1478959243	30-DEC-25
0	0.25	1478959248	30-DEC-25
0	0.25	1478959277	30-DEC-25
0	0.5	1478959294	30-DEC-25
0	0.5	1478959383	30-DEC-25
70	0	1478959438	30-DEC-25
0.6	0	1478959533	30-DEC-25
0	0.5	1478959537	30-DEC-25
0	0.25	1478959603	30-DEC-25
0	1.4	1478959661	30-DEC-25
0	0.5	1478959877	30-DEC-25
0	0.5	1478959917	30-DEC-25
0	0.5	1478959933	30-DEC-25
0	0.5	1478959934	30-DEC-25
0	0.5	1478959961	30-DEC-25
