DEBIT	CREDIT	TRANSFERID	CREATEDDATE
0.5	0	1527023155	23-Jun-26
1	0	1527023156	23-Jun-26
0	0.2	1527023157	23-Jun-26
0	4	1527023158	23-Jun-26
0	807.2	1527023159	23-Jun-26
0	0.5	1527023161	23-Jun-26
0	0.05	1527023162	23-Jun-26
450.92	0.45	1527023163	23-Jun-26
0	100	1527023164	23-Jun-26
1.92	0.05	1527023165	23-Jun-26
0	121.08	1527023166	23-Jun-26
0	3	1527023168	23-Jun-26
0.2	0	1527023172	23-Jun-26
49.51	0.245	1527023174	23-Jun-26
7	0	1527023175	23-Jun-26
0.02	5.025	1527023176	23-Jun-26
0.25	0	1527023178	23-Jun-26
0.02	15.125	1527023181	23-Jun-26
0.5	0	1527023183	23-Jun-26
1.02	0.01	1527023187	23-Jun-26
0.25	0	1527023192	23-Jun-26
0	4	1527023195	23-Jun-26
0.02	15.075	1527023196	23-Jun-26
0	2	1527023197	23-Jun-26
0	40	1527023198	23-Jun-26
0	10	1527023201	23-Jun-26
0.4	0	1527023204	23-Jun-26
0	0.5	1527023205	23-Jun-26
0	12	1527023206	23-Jun-26
0	1005.4	1527023209	23-Jun-26
1	0	1527023213	23-Jun-26
0	0.5	1527023215	23-Jun-26
0	2.3	1527023220	23-Jun-26
0.15	0	1527023221	23-Jun-26
0	0.6	1527023222	23-Jun-26
0.5	0	1527023226	23-Jun-26
2	0	1527023227	23-Jun-26
0	100.72	1527023228	23-Jun-26
0	1005.4	1527023229	23-Jun-26
103.767	0.1035	1527023230	23-Jun-26
0	1	1527023232	23-Jun-26
0	50	1527023233	23-Jun-26
0	202.16	1527023236	23-Jun-26
0.25	0	1527023237	23-Jun-26
1.07	0.025	1527023239	23-Jun-26
0	49.9464	1527023241	23-Jun-26
2.5	0	1527023243	23-Jun-26
9	0	1527023245	23-Jun-26
0.3	0	1527023246	23-Jun-26
0	94	1527023248	23-Jun-26
0.5	0	1527023251	23-Jun-26
0.8	0	1527023253	23-Jun-26
1.25	0	1527023255	23-Jun-26
17	0	1527023258	23-Jun-26
0.1	0	1527023260	23-Jun-26
0.29	0	1527023261	23-Jun-26
0	251	1527023263	23-Jun-26
10.12	0.05	1527023264	23-Jun-26
6.12	0.05	1527023266	23-Jun-26
1	0	1527023267	23-Jun-26
5	0	1527023268	23-Jun-26
0	650	1527023270	23-Jun-26
0.5	0	1527023272	23-Jun-26
1.05	0	1527023273	23-Jun-26
0	0.4	1527023277	23-Jun-26
0.1	0	1527023279	23-Jun-26
3	0	1527023281	23-Jun-26
0	9	1527023282	23-Jun-26
0	7	1527023285	23-Jun-26
0	0.5	1527023286	23-Jun-26
2.12	0.05	1527023290	23-Jun-26
3	0	1527023291	23-Jun-26
0.25	0	1527023292	23-Jun-26
0	7.5	1527023293	23-Jun-26
0.5	0	1527023294	23-Jun-26
0	0.3	1527023295	23-Jun-26
0	1.5	1527023296	23-Jun-26
0	0.5	1527023297	23-Jun-26
130	0	1527023298	23-Jun-26
0.25	0	1527023299	23-Jun-26
0	5	1527023300	23-Jun-26
0.5	0	1527023303	23-Jun-26
6	0	1527023304	23-Jun-26
16.75	0	1527023313	23-Jun-26
0.4	0	1527023314	23-Jun-26
0.5	0	1527023319	23-Jun-26
2	0	1527023320	23-Jun-26
101.02	0.5	1527023322	23-Jun-26
1.5	0	1527023323	23-Jun-26
1.3	0	1527023325	23-Jun-26
0.72	0.025	1527023327	23-Jun-26
0.02	14.07	1527023330	23-Jun-26
0	2	1527023331	23-Jun-26
0.1	0	1527023332	23-Jun-26
0	131.404	1527023335	23-Jun-26
0	32.3456	1527023336	23-Jun-26
10.75	0	1527023338	23-Jun-26
0	4	1527023340	23-Jun-26
19.5	0	1527023341	23-Jun-26
0.15	0	1527023342	23-Jun-26
0.3	0	1527023344	23-Jun-26
0.5	0	1527023349	23-Jun-26
4.12	0.05	1527023350	23-Jun-26
0	0.6	1527023351	23-Jun-26
0	8	1527023353	23-Jun-26
0.02	1.05	1527023354	23-Jun-26
0.17	0	1527023357	23-Jun-26
0.3	0	1527023358	23-Jun-26
10	0	1527023359	23-Jun-26
0	10	1527023362	23-Jun-26
0.4	0	1527023363	23-Jun-26
0	2	1527023366	23-Jun-26
200.42	0.2	1527023367	23-Jun-26
0.7	0	1527023369	23-Jun-26
0.02	1.05	1527023370	23-Jun-26
0	3	1527023371	23-Jun-26
0.02	2.05	1527023372	23-Jun-26
0	6	1527023373	23-Jun-26
0	0.42	1527023375	23-Jun-26
0	0.3	1527023376	23-Jun-26
0	40	1527023377	23-Jun-26
0	2	1527023378	23-Jun-26
0	0.8	1527023379	23-Jun-26
11.545	0.0625	1527023380	23-Jun-26
0	0.7	1527023382	23-Jun-26
0.4	0	1527023384	23-Jun-26
0.1	0	1527023385	23-Jun-26
0	20	1527023391	23-Jun-26
0	10	1527023398	23-Jun-26
0	2	1527023399	23-Jun-26
0	50.45	1527023403	23-Jun-26
0	100	1527023406	23-Jun-26
0	0.2	1527023408	23-Jun-26
0	0.6	1527023409	23-Jun-26
0	0.25	1527023410	23-Jun-26
0.4	0	1527023412	23-Jun-26
0	3	1527023413	23-Jun-26
2.5	0	1527023415	23-Jun-26
0.02	25.0625	1527023417	23-Jun-26
10.12	0.05	1527023421	23-Jun-26
1.4	0	1527023424	23-Jun-26
0	2.7	1527023425	23-Jun-26
1.5	0	1527023426	23-Jun-26
0.2	0	1527023427	23-Jun-26
0.5	0	1527023430	23-Jun-26
2.48	0.05	1527023433	23-Jun-26
1	0	1527023436	23-Jun-26
5.4	0	1527023439	23-Jun-26
1	0	1527023441	23-Jun-26
0.02	2.01	1527023442	23-Jun-26
0	50.18	1527023444	23-Jun-26
1	0	1527023445	23-Jun-26
3.555	0.0175	1527023447	23-Jun-26
0	1	1527023450	23-Jun-26
0	1.3	1527023451	23-Jun-26
0.02	1.05	1527023454	23-Jun-26
0.02	25.125	1527023455	23-Jun-26
100.27	0.125	1527023456	23-Jun-26
0	0.1	1527023459	23-Jun-26
0	0.5	1527023461	23-Jun-26
0	2	1527023462	23-Jun-26
0	1	1527023466	23-Jun-26
0	2	1527023468	23-Jun-26
1.1	0	1527023471	23-Jun-26
3	0	1527023474	23-Jun-26
0	0.3	1527023477	23-Jun-26
0.02	2.1	1527023478	23-Jun-26
0	15	1527023483	23-Jun-26
27	0	1527023484	23-Jun-26
0.6	0	1527023487	23-Jun-26
0	0.2	1527023488	23-Jun-26
0	0.3	1527023495	23-Jun-26
0	18	1527023496	23-Jun-26
0.02	18.125	1527023497	23-Jun-26
1.5	0	1527023499	23-Jun-26
4	0	1527023502	23-Jun-26
2	0	1527023504	23-Jun-26
0	2	1527023507	23-Jun-26
0	11	1527023508	23-Jun-26
0	0.3	1527023510	23-Jun-26
0	1.3	1527023511	23-Jun-26
0	5	1527023514	23-Jun-26
80	0	1527023515	23-Jun-26
0.25	0	1527023518	23-Jun-26
2.5	0	1527023519	23-Jun-26
5	0	1527023521	23-Jun-26
0	1	1527023523	23-Jun-26
4	0	1527023526	23-Jun-26
0	1	1527023527	23-Jun-26
1.62	0.05	1527023530	23-Jun-26
0	4	1527023531	23-Jun-26
0.02	11.925	1527023533	23-Jun-26
1.6	0	1527023536	23-Jun-26
480	0	1527023537	23-Jun-26
0	0.7	1527023539	23-Jun-26
0	10	1527023540	23-Jun-26
1.3	0	1527023542	23-Jun-26
0	0.01	1527023543	23-Jun-26
0	0.5	1527023544	23-Jun-26
0	4	1527023545	23-Jun-26
0	10	1527023547	23-Jun-26
8.6	0	1527023548	23-Jun-26
2	0	1527023549	23-Jun-26
1.2	0	1527023553	23-Jun-26
1.66	0	1527023554	23-Jun-26
0.2	0	1527023555	23-Jun-26
0	170	1527023558	23-Jun-26
0.5	0	1527023559	23-Jun-26
0	201.08	1527023564	23-Jun-26
0.5	0	1527023565	23-Jun-26
2.3	0	1527023567	23-Jun-26
0.02	4.02	1527023568	23-Jun-26
0	0.6	1527023571	23-Jun-26
10.12	0.05	1527023572	23-Jun-26
0	3	1527023573	23-Jun-26
0	54	1527023574	23-Jun-26
19	0	1527023576	23-Jun-26
0.7	0	1527023577	23-Jun-26
0	0.2	1527023578	23-Jun-26
0.4	0	1527023579	23-Jun-26
0	1	1527023580	23-Jun-26
1.7	0	1527023581	23-Jun-26
0	0.2	1527023583	23-Jun-26
0.5	0	1527023584	23-Jun-26
0	0.1	1527023586	23-Jun-26
2.12	0.05	1527023587	23-Jun-26
0.1	0	1527023589	23-Jun-26
0	1.25	1527023593	23-Jun-26
2	0	1527023594	23-Jun-26
0.25	0	1527023595	23-Jun-26
1.02	0.025	1527023600	23-Jun-26
425	0	1527023601	23-Jun-26
0	1	1527023606	23-Jun-26
1	0	1527023608	23-Jun-26
1	0	1527023609	23-Jun-26
0	1	1527023610	23-Jun-26
0.7	0	1527023612	23-Jun-26
1.7	0	1527023614	23-Jun-26
0.71	0.025	1527023617	23-Jun-26
0.4	0	1527023618	23-Jun-26
9	0	1527023624	23-Jun-26
0	0.9	1527023626	23-Jun-26
0.25	0	1527023627	23-Jun-26
0	0.7	1527023628	23-Jun-26
30	0	1527023629	23-Jun-26
0.2	0	1527023630	23-Jun-26
100.27	0.125	1527023631	23-Jun-26
0	39.9	1527023632	23-Jun-26
0.3	0	1527023636	23-Jun-26
0	0.3	1527023638	23-Jun-26
1.3	0	1527023640	23-Jun-26
0	11.65	1527023642	23-Jun-26
1	0	1527023643	23-Jun-26
0	1	1527023646	23-Jun-26
0.2	0	1527023647	23-Jun-26
0	1166	1527023649	23-Jun-26
0	0.4	1527023650	23-Jun-26
1.2	0	1527023653	23-Jun-26
26	0	1527023656	23-Jun-26
2.5	0	1527023657	23-Jun-26
6	0	1527023660	23-Jun-26
1	0	1527023664	23-Jun-26
2	0	1527023665	23-Jun-26
0	40	1527023668	23-Jun-26
2.02	0.05	1527023670	23-Jun-26
0	100.9	1527023673	23-Jun-26
0.3	0	1527023675	23-Jun-26
0	50.54	1527023678	23-Jun-26
3.02	0.05	1527023679	23-Jun-26
0	6	1527023683	23-Jun-26
0	202.16	1527023685	23-Jun-26
0	0.3	1527023686	23-Jun-26
0	4	1527023687	23-Jun-26
0	120	1527023690	23-Jun-26
0	10	1527023691	23-Jun-26
0	7	1527023693	23-Jun-26
0	10.036	1527023698	23-Jun-26
0	30	1527023705	23-Jun-26
0.02	2.01	1527023706	23-Jun-26
0	40.432	1527023707	23-Jun-26
0	4	1527023708	23-Jun-26
4	0	1527023710	23-Jun-26
0	1	1527023712	23-Jun-26
20	0	1527023716	23-Jun-26
0	50	1527023717	23-Jun-26
0	10	1527023719	23-Jun-26
20	0	1527023720	23-Jun-26
2	0	1527023724	23-Jun-26
0.6	0	1527023725	23-Jun-26
0	0.5	1527023726	23-Jun-26
0	1.8	1527023728	23-Jun-26
0.02	30.15	1527023732	23-Jun-26
0	1	1527023734	23-Jun-26
174.5684	0.1742	1527023735	23-Jun-26
0	1	1527023737	23-Jun-26
0	0.3	1527023740	23-Jun-26
28.85	0	1527023742	23-Jun-26
0	50	1527023743	23-Jun-26
0	1	1527023745	23-Jun-26
1	0	1527023747	23-Jun-26
0	0.3	1527023749	23-Jun-26
0	0.5	1527023750	23-Jun-26
8	0	1527023753	23-Jun-26
9	0	1527023763	23-Jun-26
0	1	1527023764	23-Jun-26
0	1	1527023765	23-Jun-26
0	0.5	1527023767	23-Jun-26
1	0	1527023769	23-Jun-26
1.25	0	1527023772	23-Jun-26
0	0.5	1527023774	23-Jun-26
0	25	1527023775	23-Jun-26
0	251.8	1527023779	23-Jun-26
0.81	0.025	1527023780	23-Jun-26
0	50.36	1527023782	23-Jun-26
0	1.9	1527023785	23-Jun-26
11	0	1527023788	23-Jun-26
5.12	0.05	1527023789	23-Jun-26
0.02	4.1	1527023790	23-Jun-26
0	0.3	1527023791	23-Jun-26
0.02	10.1	1527023794	23-Jun-26
22	0	1527023796	23-Jun-26
0.3	0	1527023797	23-Jun-26
0.02	5.025	1527023798	23-Jun-26
0	54	1527023799	23-Jun-26
9	0	1527023800	23-Jun-26
102.224	0.102	1527023801	23-Jun-26
0.02	1.75	1527023803	23-Jun-26
0	0.4	1527023805	23-Jun-26
0.5	0	1527023806	23-Jun-26
0	50.54	1527023807	23-Jun-26
0.02	24.65	1527023808	23-Jun-26
26	0	1527023810	23-Jun-26
0	0.05	1527023811	23-Jun-26
4	0	1527023812	23-Jun-26
0	2	1527023813	23-Jun-26
0	1.5	1527023815	23-Jun-26
0	0.3	1527023817	23-Jun-26
1.82	0.05	1527023820	23-Jun-26
0	0.5	1527023824	23-Jun-26
0	1	1527023825	23-Jun-26
0	1.5	1527023826	23-Jun-26
39.9	0	1527023829	23-Jun-26
14.4	0	1527023830	23-Jun-26
0	2.5	1527023831	23-Jun-26
5	0	1527023833	23-Jun-26
0	5	1527023834	23-Jun-26
4	0	1527023836	23-Jun-26
0	115.2012	1527023837	23-Jun-26
0.5	0	1527023838	23-Jun-26
0	0.12	1527023839	23-Jun-26
0.02	4.7	1527023840	23-Jun-26
0	3	1527023841	23-Jun-26
0.32	0.025	1527023842	23-Jun-26
0	12	1527023844	23-Jun-26
2.5	0	1527023846	23-Jun-26
0	175.1682	1527023849	23-Jun-26
0.25	0	1527023852	23-Jun-26
0	4.5	1527023853	23-Jun-26
0	20	1527023854	23-Jun-26
3.5	0	1527023855	23-Jun-26
0	83	1527023858	23-Jun-26
0	2	1527023859	23-Jun-26
0	101	1527023861	23-Jun-26
0.02	100.25	1527023863	23-Jun-26
0.02	15.125	1527023865	23-Jun-26
0	0.7	1527023868	23-Jun-26
25.17	0.075	1527023870	23-Jun-26
0	6	1527023871	23-Jun-26
0	5	1527023875	23-Jun-26
0	1	1527023879	23-Jun-26
0	8	1527023880	23-Jun-26
0	0.5	1527023882	23-Jun-26
1.2	0	1527023883	23-Jun-26
191	0	1527023884	23-Jun-26
0	5	1527023886	23-Jun-26
0	0.1	1527023888	23-Jun-26
2	0	1527023889	23-Jun-26
112.244	0.112	1527023890	23-Jun-26
0.5	0	1527023893	23-Jun-26
6.5	0	1527023895	23-Jun-26
2	0	1527023896	23-Jun-26
17	0	1527023897	23-Jun-26
0	1.5	1527023900	23-Jun-26
0	7	1527023903	23-Jun-26
1.5	0	1527023906	23-Jun-26
0	6	1527023908	23-Jun-26
0.02	110.275	1527023912	23-Jun-26
0	1.5	1527023914	23-Jun-26
0.6	0	1527023918	23-Jun-26
0	500	1527023922	23-Jun-26
0	100	1527023926	23-Jun-26
0	11	1527023929	23-Jun-26
3	0	1527023931	23-Jun-26
1	0	1527023933	23-Jun-26
0.5	0	1527023937	23-Jun-26
1.58	0	1527023938	23-Jun-26
3	0	1527023939	23-Jun-26
1.5	0	1527023940	23-Jun-26
0.7	0	1527023941	23-Jun-26
0.69	0.025	1527023943	23-Jun-26
0.02	100.25	1527023944	23-Jun-26
0	11.1	1527023946	23-Jun-26
0	0.2	1527023947	23-Jun-26
0.02	10.05	1527023949	23-Jun-26
0	100.72	1527023950	23-Jun-26
0.02	1.5	1527023952	23-Jun-26
0	1	1527023954	23-Jun-26
0	1.5	1527023957	23-Jun-26
0	0.6	1527023959	23-Jun-26
50.22	0.1	1527023960	23-Jun-26
0	20.144	1527023963	23-Jun-26
0	6	1527023968	23-Jun-26
0.35	0	1527023970	23-Jun-26
0.82	0.025	1527023971	23-Jun-26
0.02	110.275	1527023973	23-Jun-26
0	4	1527023974	23-Jun-26
0	2	1527023977	23-Jun-26
3	0	1527023980	23-Jun-26
1	0	1527023986	23-Jun-26
0	4	1527023987	23-Jun-26
0	8.0576	1527023991	23-Jun-26
0	50.36	1527023994	23-Jun-26
0	0.5	1527023997	23-Jun-26
0	2	1527024000	23-Jun-26
0	2	1527024001	23-Jun-26
34	0	1527024002	23-Jun-26
0	1	1527024003	23-Jun-26
10	0	1527024004	23-Jun-26
10	0	1527024005	23-Jun-26
0.02	15.075	1527024006	23-Jun-26
80	0	1527024007	23-Jun-26
0	2.2	1527024009	23-Jun-26
10	0	1527024010	23-Jun-26
1.07	0.025	1527024011	23-Jun-26
0	5.036	1527024012	23-Jun-26
1.5	0	1527024013	23-Jun-26
164	0	1527024014	23-Jun-26
0	0.25	1527024015	23-Jun-26
0	1.5	1527024018	23-Jun-26
0	0.5	1527024019	23-Jun-26
0	64	1527024023	23-Jun-26
0	0.5	1527024024	23-Jun-26
0	0.3	1527024025	23-Jun-26
0.7	0	1527024027	23-Jun-26
0.02	105.2625	1527024028	23-Jun-26
0.02	0.55	1527024030	23-Jun-26
16	0	1527024035	23-Jun-26
1.3	0	1527024036	23-Jun-26
0.4	0	1527024037	23-Jun-26
0	0.38	1527024041	23-Jun-26
14	0	1527024043	23-Jun-26
10.12	0.05	1527024044	23-Jun-26
100	0	1527024045	23-Jun-26
0.5	0	1527024047	23-Jun-26
0	0.3	1527024052	23-Jun-26
2.6	0	1527024053	23-Jun-26
0.02	110.275	1527024057	23-Jun-26
0	4	1527024060	23-Jun-26
0	50.45	1527024062	23-Jun-26
0	42	1527024064	23-Jun-26
0.7	0	1527024066	23-Jun-26
0	1	1527024069	23-Jun-26
0	0.1	1527024071	23-Jun-26
0	3	1527024074	23-Jun-26
1.03	0.005	1527024075	23-Jun-26
0.7	0	1527024076	23-Jun-26
0.4	0	1527024078	23-Jun-26
0	15	1527024079	23-Jun-26
0.58	0	1527024080	23-Jun-26
0	2	1527024081	23-Jun-26
1	0	1527024082	23-Jun-26
3	0	1527024083	23-Jun-26
1.07	0.025	1527024084	23-Jun-26
20	0	1527024085	23-Jun-26
8	0	1527024086	23-Jun-26
0.25	0	1527024091	23-Jun-26
0	151.35	1527024092	23-Jun-26
0.5	0	1527024096	23-Jun-26
0	1.2	1527024097	23-Jun-26
0.02	100.25	1527024099	23-Jun-26
0	10	1527024102	23-Jun-26
0	200	1527024105	23-Jun-26
2	0	1527024106	23-Jun-26
0	0.5	1527024114	23-Jun-26
0.7	0	1527024115	23-Jun-26
199.1	0	1527024120	23-Jun-26
0	15	1527024121	23-Jun-26
0	0.5	1527024122	23-Jun-26
5	0	1527024123	23-Jun-26
0	0.5	1527024124	23-Jun-26
0.9	0	1527024127	23-Jun-26
0.02	5.1	1527024137	23-Jun-26
5.12	0.05	1527024139	23-Jun-26
0	10	1527024141	23-Jun-26
0	0.35	1527024142	23-Jun-26
0	0.3	1527024143	23-Jun-26
0	404	1527024146	23-Jun-26
10	0	1527024147	23-Jun-26
0	0.2	1527024149	23-Jun-26
0.02	102.7562	1527024152	23-Jun-26
0	303.24	1527024153	23-Jun-26
0.5	0	1527024155	23-Jun-26
0	1	1527024157	23-Jun-26
0	8	1527024158	23-Jun-26
0	3.5	1527024160	23-Jun-26
0	0.4	1527024162	23-Jun-26
0	0.4	1527024163	23-Jun-26
0	0.12	1527024164	23-Jun-26
0	0.3	1527024165	23-Jun-26
0.02	5.05	1527024166	23-Jun-26
0.3	0	1527024167	23-Jun-26
0.5	0	1527024169	23-Jun-26
0	1.5	1527024173	23-Jun-26
2.5	0	1527024178	23-Jun-26
0	0.6	1527024181	23-Jun-26
2.5	0	1527024182	23-Jun-26
0.02	0.55	1527024184	23-Jun-26
5	0	1527024185	23-Jun-26
2.5	0	1527024188	23-Jun-26
0	0.5	1527024193	23-Jun-26
0	1	1527024195	23-Jun-26
0.5	0	1527024196	23-Jun-26
0	20	1527024198	23-Jun-26
13.9	0	1527024200	23-Jun-26
10	0	1527024201	23-Jun-26
0	65.702	1527024202	23-Jun-26
0	10	1527024205	23-Jun-26
2.02	0.05	1527024206	23-Jun-26
0	0.2	1527024210	23-Jun-26
1.5	0	1527024211	23-Jun-26
0	20.216	1527024214	23-Jun-26
0	2	1527024215	23-Jun-26
576.17	0.575	1527024217	23-Jun-26
0	2	1527024218	23-Jun-26
0	100.72	1527024221	23-Jun-26
1.4	0	1527024222	23-Jun-26
1.5	0	1527024224	23-Jun-26
0	1.5	1527024228	23-Jun-26
5	0	1527024229	23-Jun-26
0	1	1527024230	23-Jun-26
0	1	1527024233	23-Jun-26
1	0	1527024236	23-Jun-26
0	40	1527024241	23-Jun-26
0	4.3	1527024243	23-Jun-26
0	0.3	1527024245	23-Jun-26
3	0	1527024248	23-Jun-26
0.37	0.025	1527024249	23-Jun-26
0	0.3	1527024252	23-Jun-26
0	20	1527024254	23-Jun-26
0	100.9	1527024257	23-Jun-26
31	0	1527024259	23-Jun-26
0	1.3	1527024260	23-Jun-26
9.15	0	1527024261	23-Jun-26
0.25	0	1527024263	23-Jun-26
0	9	1527024266	23-Jun-26
0	9.9	1527024267	23-Jun-26
0.02	1.65	1527024272	23-Jun-26
0	0.3	1527024274	23-Jun-26
0.4	0	1527024277	23-Jun-26
0.5	0	1527024278	23-Jun-26
14.145	0.0625	1527024279	23-Jun-26
0	8	1527024280	23-Jun-26
0	7	1527024282	23-Jun-26
3.7	0	1527024283	23-Jun-26
1.5	0	1527024285	23-Jun-26
0.02	5.85	1527024288	23-Jun-26
0	3	1527024290	23-Jun-26
1.3	0	1527024291	23-Jun-26
0.02	5.025	1527024293	23-Jun-26
1	0	1527024295	23-Jun-26
0.7	0	1527024297	23-Jun-26
0.02	100.25	1527024300	23-Jun-26
6.12	0.05	1527024302	23-Jun-26
5.1	0.05	1527024305	23-Jun-26
0	201.8	1527024306	23-Jun-26
0	2.5	1527024308	23-Jun-26
4	0	1527024309	23-Jun-26
2	0	1527024311	23-Jun-26
0	0.6	1527024312	23-Jun-26
0	50.36	1527024316	23-Jun-26
0	8	1527024319	23-Jun-26
9	0	1527024320	23-Jun-26
0	100.9	1527024322	23-Jun-26
0	1.25	1527024324	23-Jun-26
0	201.8	1527024325	23-Jun-26
0	101	1527024331	23-Jun-26
0	0.5	1527024332	23-Jun-26
0	20.5158	1527024335	23-Jun-26
4	0	1527024337	23-Jun-26
0	1.5	1527024339	23-Jun-26
0	0.7	1527024340	23-Jun-26
0.02	20.1	1527024341	23-Jun-26
4.12	0.05	1527024342	23-Jun-26
0	2	1527024343	23-Jun-26
0.1	0	1527024344	23-Jun-26
1.8	0	1527024345	23-Jun-26
1.2	0	1527024349	23-Jun-26
0	85	1527024350	23-Jun-26
0	5	1527024355	23-Jun-26
18	0	1527024356	23-Jun-26
0.02	50.2	1527024357	23-Jun-26
0.89	0.025	1527024363	23-Jun-26
0.5	0	1527024365	23-Jun-26
1	0	1527024366	23-Jun-26
0.02	5.025	1527024368	23-Jun-26
0.5	0	1527024380	23-Jun-26
1	0	1527024382	23-Jun-26
0.02	15.075	1527024383	23-Jun-26
0	8	1527024386	23-Jun-26
0	0.7	1527024387	23-Jun-26
0	1	1527024388	23-Jun-26
3.6075	0.0437	1527024392	23-Jun-26
0	25.25	1527024395	23-Jun-26
20.145	0.0625	1527024397	23-Jun-26
20	0	1527024400	23-Jun-26
1.92	0.05	1527024401	23-Jun-26
0	0.2	1527024402	23-Jun-26
0	1	1527024404	23-Jun-26
0	0.3	1527024406	23-Jun-26
1	0	1527024407	23-Jun-26
0.2	0	1527024408	23-Jun-26
2.04	0.01	1527024409	23-Jun-26
0.5	0	1527024410	23-Jun-26
0	201.8	1527024411	23-Jun-26
0	302.7	1527024412	23-Jun-26
0	201.8	1527024413	23-Jun-26
0	101	1527024414	23-Jun-26
0	201.8	1527024415	23-Jun-26
0.85	0.025	1527024416	23-Jun-26
20.145	0.0625	1527024418	23-Jun-26
0	1.4	1527024419	23-Jun-26
0	0.5	1527024420	23-Jun-26
2.5	0	1527024421	23-Jun-26
0	22	1527024422	23-Jun-26
0	100.9	1527024424	23-Jun-26
3.5	0	1527024425	23-Jun-26
0	5	1527024426	23-Jun-26
0.5	0	1527024428	23-Jun-26
0	4	1527024429	23-Jun-26
0	209	1527024430	23-Jun-26
0.5	0	1527024431	23-Jun-26
9.12	0.05	1527024432	23-Jun-26
0	0.7	1527024435	23-Jun-26
1.65	0	1527024437	23-Jun-26
0	10	1527024438	23-Jun-26
0.35	0	1527024439	23-Jun-26
1	0	1527024440	23-Jun-26
1	0	1527024441	23-Jun-26
0.97	0.025	1527024442	23-Jun-26
0.2	0	1527024443	23-Jun-26
0	0.1	1527024444	23-Jun-26
0	0.3	1527024446	23-Jun-26
3.05	0.015	1527024447	23-Jun-26
0	1	1527024448	23-Jun-26
9	0	1527024449	23-Jun-26
1.3	0	1527024451	23-Jun-26
7	0	1527024455	23-Jun-26
0	1	1527024457	23-Jun-26
0.02	5.55	1527024458	23-Jun-26
12.145	0.0625	1527024459	23-Jun-26
2	0	1527024460	23-Jun-26
0	0.5	1527024462	23-Jun-26
2	0	1527024463	23-Jun-26
101.02	0.5	1527024464	23-Jun-26
2	0	1527024467	23-Jun-26
0	1.5	1527024469	23-Jun-26
0	0.1	1527024473	23-Jun-26
0.5	0	1527024475	23-Jun-26
0	0.25	1527024479	23-Jun-26
0	3	1527024481	23-Jun-26
0	0.18	1527024485	23-Jun-26
100.27	0.125	1527024487	23-Jun-26
0	0.5	1527024489	23-Jun-26
0	6	1527024492	23-Jun-26
0	302.7	1527024493	23-Jun-26
0	0.7	1527024494	23-Jun-26
0	15	1527024497	23-Jun-26
0.12	0	1527024498	23-Jun-26
0	4	1527024500	23-Jun-26
10.12	0.05	1527024501	23-Jun-26
0	4.7	1527024504	23-Jun-26
50	0	1527024505	23-Jun-26
1.07	0.025	1527024506	23-Jun-26
15.145	0.0625	1527024509	23-Jun-26
0.12	0	1527024510	23-Jun-26
0.5	0	1527024511	23-Jun-26
8	0	1527024513	23-Jun-26
0	23	1527024516	23-Jun-26
0	1	1527024518	23-Jun-26
0	1	1527024521	23-Jun-26
0.02	6.05	1527024522	23-Jun-26
0.02	70.875	1527024525	23-Jun-26
0	0.2	1527024528	23-Jun-26
1.07	0.025	1527024529	23-Jun-26
0	1.5	1527024530	23-Jun-26
0	2	1527024531	23-Jun-26
110	0	1527024533	23-Jun-26
0	100	1527024539	23-Jun-26
1	0	1527024542	23-Jun-26
2.5	0	1527024544	23-Jun-26
0	1	1527024545	23-Jun-26
0	6.64	1527024546	23-Jun-26
0	10	1527024547	23-Jun-26
1	0	1527024550	23-Jun-26
0	3	1527024552	23-Jun-26
10	0	1527024553	23-Jun-26
0	0.3	1527024556	23-Jun-26
0	5	1527024557	23-Jun-26
87.27	0.125	1527024561	23-Jun-26
0	0.1	1527024564	23-Jun-26
0	0.75	1527024568	23-Jun-26
0	0.25	1527024569	23-Jun-26
0	8	1527024571	23-Jun-26
0	1.25	1527024572	23-Jun-26
0	0.7	1527024574	23-Jun-26
0	0.5	1527024577	23-Jun-26
0	5.018	1527024579	23-Jun-26
8	0	1527024581	23-Jun-26
0	8	1527024582	23-Jun-26
0	0.5	1527024583	23-Jun-26
0	10.2638	1527024586	23-Jun-26
0	0.3	1527024589	23-Jun-26
2.12	0.05	1527024593	23-Jun-26
0	1	1527024594	23-Jun-26
0	0.7	1527024596	23-Jun-26
0.25	0	1527024597	23-Jun-26
0	0.5	1527024599	23-Jun-26
10.25	0	1527024600	23-Jun-26
0	0.23	1527024605	23-Jun-26
0	30	1527024606	23-Jun-26
0	1.7	1527024607	23-Jun-26
0	17	1527024609	23-Jun-26
0	100.9	1527024611	23-Jun-26
0	4	1527024612	23-Jun-26
200	0	1527024613	23-Jun-26
1.6	0	1527024615	23-Jun-26
0	1	1527024616	23-Jun-26
0	3	1527024617	23-Jun-26
1	0	1527024620	23-Jun-26
20.9	0.45	1527024626	23-Jun-26
0	0.38	1527024627	23-Jun-26
26	0	1527024630	23-Jun-26
0	0.2	1527024631	23-Jun-26
0	0.1	1527024634	23-Jun-26
0.24	0	1527024636	23-Jun-26
1	0	1527024637	23-Jun-26
1.865	0.0225	1527024639	23-Jun-26
0	6	1527024641	23-Jun-26
1280	0	1527024642	23-Jun-26
0.5	0	1527024644	23-Jun-26
